0.093000,-2.2428,-0.0323,-7.2701
0.093200,-2.2425,-0.0287,-7.2759
0.093400,-2.2382,-0.0244,-7.2726
0.093600,-2.2274,-0.0116,-7.2552
0.093800,-2.1725,0.0516,-7.1664
0.094000,-2.0762,0.1102,-6.9106
0.094200,-1.9774,0.1154,-6.5801
0.094400,-1.8709,0.1218,-6.2426
0.094600,-1.7707,0.1169,-5.9026
0.094800,-1.6758,0.1090,-5.5800
0.095000,-1.5865,0.0998,-5.2779
0.095200,-1.4943,0.1062,-4.9904
0.095400,-1.3842,0.1352,-4.6605
0.095600,-1.2564,0.1636,-4.2656
0.095800,-1.0857,-1.8439,-2.7097
0.096000,-0.9294,-2.2040,-2.9197
0.096200,-0.7756,-2.0124,-2.7317
0.096400,-0.6310,-1.7261,-2.3597
0.096600,-0.4929,-1.4042,-1.9410
0.096800,-0.3619,-1.0749,-1.5155
0.097000,-0.2333,-0.7416,-1.1014
0.097200,-0.0967,-0.3952,-0.6854
0.097400,0.0432,-0.0372,-0.2551
0.097600,0.1733,0.2509,0.1856
0.097800,0.3114,0.2091,0.7224
0.098000,0.4372,0.1526,1.1249
0.098200,0.5593,0.1706,1.4951
0.098400,0.6720,0.1642,1.8827
0.098600,0.7848,0.1697,2.2590
0.098800,0.9091,0.1868,2.6603
0.099000,1.0399,0.1962,3.0915
0.099200,1.1690,0.1941,3.5292
0.099400,1.2978,0.1950,3.9610
0.099600,1.4232,0.1932,4.3901
0.099800,1.5481,0.1929,4.8134
0.100000,1.6683,0.1871,5.2284
